"product_id","category_name","weight_g","length_cm","height_cm","width_cm"
"1f03b6c4ce615fad5f9af2fe41c60c9d","telephony",200,19,4,11
"746cf10493ad4aceb8fb2df8884e8ec1","computers_accessories",150,17,7,12
"9df4bddd5a23d4f40ef4a5413343b755","home_appliances",150,30,10,15
"4c20977d1b772adf31f652bb6e5c2583","housewares",2100,25,60,25
"538dc3965b42b1b6ae69f94ddd5afb95","pet_shop",600,26,7,24
"33a4a92118afdde3ba1dbe25d0180de1","cool_stuff",975,37,31,17
"93e8f4acbecc9041bc8c1a60b3654b24","food_drink",600,33,21,27
"a4e2a82bf7d4391e7aff854bfbcb8c0a",NA,3800,30,40,30
"dcef9de4151941d7ad0124324d7b92a8","housewares",2500,33,31,23
"de06e0ab06fae2dcd9984cfb705aaa8a","sports_leisure",3300,46,35,35
"3a4ce4ef30c4e42b8f6772a0d20e5fb5","auto",2950,30,10,60
"34a8c44b7ffc8c45d8f8068cf2459059","small_appliances",2800,26,25,35
"aad8ddaf217eac79552bac9d9be94f48","housewares",13250,43,67,27
"19ab49c66ea34088a50cf6db3eacf355","furniture_decor",450,16,5,20
"db45e3daacff5216c1cf61ecece34702","health_beauty",3330,21,21,18
"1ea0bec28a7463407aa06d4b118c6770","furniture_living_room",3525,30,11,30
"ec310fda6b755b883b40319f6961f59d","baby",2050,42,25,15
"bbe8bc57adbea6fe1baedeeb6890c00e","books_general_interest",1550,17,18,18
"6f3cb63ea9f9ad7359fb9493d0929591","sports_leisure",1223,32,25,23
"98525aaefdaaa84c6916ab42c3d72672","housewares",550,16,5,12
"9043e14082e89b30352362b12519da9d","auto",6250,55,35,30
"7bd0529e165c6605ee772d2e0a5dee01","bed_bath_table",1150,30,20,20
"81a0ead6e3b0bb9c6cd9c1612e1dba35","bed_bath_table",1050,23,93,118
"5dbcf9b41f6fb3f3cd9682357be4b2f9","home_appliances",350,16,20,11
"e4a31ab944974d201bb8d26328b643a5","housewares",14550,43,62,41
"25dc89469189a07104937f7c24757b74","stationery",700,21,8,17
"2c680020770879226546b1baa99d49c2","cool_stuff",900,25,10,25
"4ca48ecee40f2d9d263706ea938a69f0","computers_accessories",200,16,9,12
"9e8c2c6a1bee3506d0df74c952c3c918","cool_stuff",300,21,12,12
"3c9ca486a6db931a6e3208892427f3a0","sports_leisure",1300,30,10,25
"62d4f2c95c1e2f47fb1d9a223defe59a","sports_leisure",1150,26,23,21
"06f455de2c37ab58c82f51cf8390916c","bed_bath_table",1100,45,8,35
"2963f0a8a5e7e31efb46efb2592509b1","bed_bath_table",800,28,3,29
"cc4c28fa7a870ef6d11992b6c8eb80d2","cool_stuff",575,30,11,17
"1a2a66b085bbd5b38828cef6a8ffc998","construction_tools_construction",200,42,12,12
"338e31d7a88b394157298999abb386bc","books_technical",1850,30,5,20
"ee479cf80fd14cb7d85b09d38caf68ab","furniture_decor",5400,70,4,55
"37114d39983875cb1f89af9e11d68672","housewares",2500,48,10,35
"3716123accb58e959c945c193f850cdd","bed_bath_table",550,20,20,16
"70f405b5a99e19052a6c3b897a24188d","fashion_bags_accessories",450,24,10,12
"1840ebd247f5a9fa624c3e3f2aaf573b","auto",4575,41,10,21
"f5683433fc740af3abbaf16690484bcc","garden_tools",400,20,5,21
"d6b98ff0f1b1e594c8229e04a0e3f153","perfumery",350,20,15,20
"b10bd4daad989e4d5375860b37e1534d","baby",6950,50,25,55
"1bd848916a7c666ea5e787de76f779ba","sports_leisure",183,17,19,18
"6ec0f9d0ebdd750dd3e710797ea0b7ba","furniture_decor",800,18,12,18
"3ee2372793457b134246ad4b1ec5dc89",NA,350,20,5,11
"72f3b57dfdd510df5253fa47c4cb593a","toys",22983,62,55,62
"7cd811116f0312fd6d3ca384f3f198fd","bed_bath_table",600,26,2,20
"761edee05a6ec03ac286a5f0211469e1","perfumery",532,20,15,16
"7e5eb0d1f0cfcc9b4a81d79a9ccf24d7",NA,2200,47,11,40
"0f3b94285496a279ba2fbca63b375626","cool_stuff",2768,26,29,13
"8068c3be8ac0f22112737dad0c6a624a","bed_bath_table",250,40,4,30
"7e93dc649074b4e2d4d768038d7f2ed0","computers_accessories",1550,25,15,25
"e5b50b56383ebeb3b9dabe6f07845525","baby",400,20,20,20
"60a0b794df9a38f0efcde3d8d8ddf7b8","housewares",2700,24,39,29
"ac324e92b56fb5252479faa55ce81e96","health_beauty",1500,20,12,21
"e4fda9a23b16f9c0b79297ee357d98aa","telephony",100,16,10,11
"34ee7e2b6bf8f16803bc4b3e55e6951c","agro_industry_and_commerce",1500,22,16,24
"3df5f578345a3a96994234e16f1994ea","furniture_decor",1830,69,11,11
"b83acab253c987839b0b9caf5c553f96","housewares",750,16,26,11
"0923797183783cba7bfbfa93469ff19f","housewares",800,16,25,11
"987acc21ad5cf1fa1f10689883b02e49","pet_shop",350,26,8,15
"32a169fea2eb7fcbc20f8c3c38c803c7","christmas_supplies",400,16,9,11
"1d1ace83cc7cead8d70012c68dc16775","computers_accessories",50,30,30,20
"41c0471aa0344b2faa22af54bf3b38cb","health_beauty",1075,17,13,15
"93a2ecb59932c1e40fb7087c346cb91a","bed_bath_table",1200,34,6,41
"e1494f207a7d694a63c890e960fa8361","office_furniture",2150,16,26,26
"3aab19d5e234e6ecca5b749b6f878271","sports_leisure",410,24,26,17
"650c4c9a1b8ba56ab36dfe8d510674f4","furniture_decor",400,18,19,14
"189b5931e44dd510417fbc9d5b686938","furniture_decor",300,70,11,11
"9fd39c5d0a8fe7c1f48f31347901c3a1","fashion_bags_accessories",200,16,2,11
"f9440f14eaa8618af4ff9da9743d00a7","furniture_living_room",12375,56,70,18
"ae00a57b322fdaf732d0639babf2f59b","toys",500,25,55,25
"3d1084904fcbbe7448b189cda6c027d0","garden_tools",1550,29,7,21
"eeb7af959bf5fdbe75bedd671f16ebb6","auto",1650,41,19,41
"8880e78c529bfc865e3f0aa55f4f4b52","toys",350,26,6,15
"46aaa6ca9f615528019303b77bdcc115","housewares",500,32,9,15
"5c95dfad55c2ba15b328f5aa0bdbd3a4","luggage_accessories",1100,40,10,30
"5e320395268fdec179514defacefd235","housewares",1500,45,45,45
"4d9786c078d6fb73720560e4c8300130","furniture_decor",700,40,15,40
"5f8ef08474d1e671facd2079474af128","cool_stuff",500,16,12,22
"59a2b06c03f295bc68bdc6caba4304b5","housewares",7700,54,32,45
"aea79291a623435813d5b61cd0fd12d4","health_beauty",700,18,18,18
"d0b7413352642d54eece435e9b1eebbc","auto",123,18,13,17
"5a07066eb8593a3038b24496aa1b8064","bed_bath_table",550,30,3,19
"a9f91503ba9e66ee26500c01903a7d41","watches_gifts",450,23,23,20
"03d0a0382f6b8abebab51f6f69fca743","watches_gifts",340,18,9,13
"45c9b8983f72261a402195f7f88628f0","fixed_telephony",100,16,5,13
"84f54d87d0c135c3542b7b70b7712f67","auto",2600,25,15,20
"f1f4f49a524403e1ed94346832c56939","sports_leisure",1996,86,17,18
"e3adc6748abcda7feaabbeb4f29d09b6","toys",247,18,12,14
"587ab06c11b97bbade28b21b8b2e55b9","housewares",2000,43,30,32
"23c507005bf8aacb24a86b8ac4e432b7","perfumery",470,22,12,15
"dcacebea046bdd5049222ca6736d45e4","watches_gifts",396,18,11,14
"e5fde2661a5fde76d2670bc36eb85d9f","home_appliances",950,16,45,35
"c64a3b5ccc41b7e7f9aa3384627ad623","telephony",300,17,4,12
"e86f2ba1f6b656cf42368bc6530ad598","auto",767,15,5,10
"25a4757fbababd252569f185699c878c","sports_leisure",1846,49,37,28
"b866d09f4737c943ee4b618076216141","sports_leisure",700,27,12,49
"c25e29695f483610ee9b55d7abc3fd2a","health_beauty",400,25,15,15
"a8d5ae0c0ef19d7e1f5d6dab8ec4fd24","computers_accessories",1000,24,25,21
"a355fa6bafff9aa351e7154be1165f10","watches_gifts",367,18,8,12
"b713cef84cdc1d67e04c3f1351846fdb","watches_gifts",400,22,14,27
"474ac93944c5610bf7498288207b16d5","health_beauty",1200,19,15,23
"08596bcbe0f3224b4963ab68833fdc55","bed_bath_table",6050,60,10,60
"6612858344d8869544235f038eebad3a","electronics",125,17,9,12
"9091c8effc8ba42107c1c20e6ec8fcd7","bed_bath_table",3650,49,18,41
"7f076af78df6aba21ee3768cd121825d","garden_tools",500,35,5,20
"0d90f3796973b54dfc00bfb868096cb0","auto",1075,39,6,26
"64d4eb09d274f9b4b317585eae2fbf8c","furniture_decor",3450,43,18,22
"2e1a95575149c4de8af7ecf4b9275ad0","office_furniture",9750,59,45,43
"183fc3b09b5fbdedef9c100bbdedd9fa","consoles_games",200,17,3,14
"39d2823995bc562ff70bcad009823a39","bed_bath_table",250,40,4,30
"20f5af44c95e274b55f976394b6d2cdc","books_general_interest",400,24,3,16
"b987b587087df9eb5d2285430cfde3ad","bed_bath_table",3200,45,15,35
"36e4878ec9a874341f410b4d0cc5cbef","health_beauty",2225,18,18,18
"f070c110461fc5f1383f4cfde83bb329","watches_gifts",350,16,12,12
"b51ce8b85c3b3613673060f8e5adc82a","consoles_games",300,30,20,20
"3b77f011d82c040d2e41f14b5c5d785e","fashion_male_clothing",300,35,30,20
"09b43a9303c66feb947dcd14a95fb130","bed_bath_table",300,16,10,16
"d73daa15755c106f1d07abeed3078574","auto",1350,35,15,29
"d6282720ce63b2f5e2cc76d6e7a99fe0","watches_gifts",467,19,13,20
"9fa68595a45b1226cb9e45ed1066ffb3","pet_shop",450,18,25,18
"e4c7a70197b4bc14da509646748a9a83","sports_leisure",3450,57,20,30
"667c2f234b3c5b57de307ccc99aeb739","auto",6100,30,25,25
"7e6f3c172a62fc17351e96fa73b83ced","furniture_decor",3500,45,12,40
"9e2bac67076a7c49146e45a8c12bfaa5","bed_bath_table",650,27,10,23
"41bebc723896294f9e6a7265b5c57459","sports_leisure",200,20,8,11
"4b3bdac9b06d087b329397270a7cf15a","dvds_blu_ray",800,26,15,20
"aa35d39e664c4f04cbe81068c7aaa98c","garden_tools",5500,48,30,30
"3a557e21a8d1adb52febfa32faab3410","computers_accessories",300,39,9,20
"316f5a97ba5fe0de3a528a9e22cf9057","furniture_decor",450,16,2,11
"51cdceed7d4d7a60f23d7a40d2ce46ee","health_beauty",550,30,30,30
"ab0e45388b7585b2aa1a10b2fc510592","sports_leisure",1350,26,18,18
"8125a680d287fb174b281ae7b0bce7ac","health_beauty",383,17,13,15
"441b51edb5414755f14d84f80d7bfc5d","baby",600,23,33,11
"4b245bbadfbad7d0434779e131e9f5a6","bed_bath_table",5450,45,22,33
"af2afb6002817883648b8b488f3a9b5f","cool_stuff",2100,30,30,30
"6c03d2685e42baf14c99594f5c5f1a18","stationery",300,25,10,19
"718275ed726bae7c3bf1496e50ee19d1","watches_gifts",343,19,22,20
"465e0c644daa9580dd2910965bc80ea7","auto",200,31,4,21
"60831c6f569be0a1844eee1aead336ba","market_place",7500,24,38,23
"d1e44ef4dbe14f4485e5cccec101cef9","cool_stuff",4100,89,4,42
"cdb1d2fbd07575cbf1076cdcc71b908b","sports_leisure",4700,85,30,20
"fea06f504c51e5671b0557280fbcbbfa","sports_leisure",600,30,5,15
"291bf0b47a9a26024d2c742054b91332","fashion_bags_accessories",800,30,20,25
"09ec778222d0991ab34f812fd4960a12","watches_gifts",350,16,2,20
"1e9b344a5afd704c0858111ece1ad67c","bed_bath_table",400,16,10,16
"64319890c28644281b0148fb6f92276e","telephony",200,18,6,20
"1f99c9b1a8c88994a692e24c76d4612f","computers_accessories",613,20,15,18
"e7ab1f6eea721e2ec5c1bffc20f1fdcd","electronics",700,16,7,12
"20d7f48a5ca56ebd5bf6564e752446da","garden_tools",1000,35,20,20
"9ef54b4b34b4d84ccbafbccdea4671ea","food",238,17,12,15
"f614aa27d6fac641ef8fbd83d793ffe7","watches_gifts",200,20,7,15
"993aa97bf46fdf26dc803ba364a51739","bed_bath_table",1400,38,11,30
"29b0080f1cef3fc5a3d2d705fcce762e","housewares",1250,22,36,22
"d78dda43193f6dbe1a20fc2395f5f6ce","bed_bath_table",550,16,10,16
"8c753db4d05841d628a9e3f19a6515b3","home_appliances",300,27,13,17
"7f91e6307f9e4e1440fbfc190dfcd53c","home_appliances",12900,25,25,25
"34932097821d41ebbf4c26c280cb09e7","furniture_decor",7250,62,6,62
"1a3ccfc6ae5ed259229b41348860069f","bed_bath_table",6400,30,30,30
"4cc9bb5e4e2e5422d55e5365989770c5","telephony",80,20,4,14
"ce97c476d52649af76013f1a94b9e455","pet_shop",250,16,4,11
"b38b0076eef7ad5ed49dc217fb8fb5b0","health_beauty",250,16,11,15
"001873ef546e439ed8d8398944dac583","furniture_living_room",9750,27,15,92
"851da6d30249f79f5d8bd58c69142c18","housewares",8150,66,20,35
"caa371d121ad7026963700801ea02936","watches_gifts",500,20,11,15
"849031b7567ba61f221725726f281cfc","bed_bath_table",650,42,11,29
"fe6740d491411f33f874061cc0360b50","watches_gifts",350,28,10,18
"a3c9013b470f539617b760a105d0db28","sports_leisure",2850,35,17,48
"ca4b18ddfaf99cb992b1ef62a49beba5","sports_leisure",1600,24,13,16
"26ea96c7b74e2a8c5aa6e46f889e6343","watches_gifts",370,18,11,13
"fa265b222266f94af0a22edd1b143d30","cool_stuff",200,30,20,40
"5d75a801d14a3e3226af7cb9149f1af3","housewares",5300,30,35,30
"797f51c936ffc57fddbe8664513e489f","health_beauty",300,26,5,18
"040aa415bef25a51b07d850f0f9d330a","health_beauty",350,20,20,20
"e7e23dc341de9d0956e9a309c8b3e51a","housewares",450,25,16,16
"24db73975bf5187df393bf93aa33ae22","sports_leisure",1000,62,7,36
"0d3d6f009c6adedab37a35f89af10807","health_beauty",250,25,5,24
"88da3d3c875c470bc9f7752979f8fedd","construction_tools_construction",300,20,12,25
"c5ad77facf1c5bf582a0dd7788584ebd","toys",600,18,13,15
"82a71c0983601a2c398439078fd0f0ea","housewares",850,38,20,26
"0452239be6cd5a7f8d5ce1d213294383","drinks",1400,18,34,18
"3fe6108f8cf4c7e26027c55a490f99d2","auto",825,60,8,33
"989f033417a274bf0d149211bac31524","bed_bath_table",400,33,3,23
"d154c601f8a4b63a6e2191b458b6f446","computers_accessories",950,36,15,23
"e921fcff1c2cefe0ebeeafc693fc4dbc","telephony",600,18,6,15
"62b4a56a53769b1263533bdfe7b0ae35","electronics",200,25,7,16
"d74d2c9d5eb6a7593badbef657e765f9","luggage_accessories",18050,75,20,50
"85b032d12144f87ca11cfe5b1e88cd86","auto",900,30,15,15
"991b1b37e325ce2b8126c7e3f7ccf018","auto",9950,60,30,40
"ff00f71173385996f190e8bf1905e14b","perfumery",300,18,9,14
"aec355714d659b95d45a983384a87f88","telephony",300,16,4,20
"235acbc4c0f47c22886becc3fa0e9788","housewares",900,30,25,25
"2319e272c8991534a468dd9207cbda20","health_beauty",200,20,3,11
"dd50bba83d15fd475883c230ad41b24f","books_technical",950,29,3,21
"be49440072ac0c509796d60bb1f85aef","sports_leisure",300,38,10,35
"2e4b1d183c40c7deac7bbd82bc824ddd","sports_leisure",1900,50,15,50
"2cf38b80dbdc40f91dbbf18f61d33580","fixed_telephony",283,20,9,15
"6fa69defa1e75230f0a35c5057dbf2db","sports_leisure",143,17,8,13
"1846b6bca7bc64585fafa9dd2f71a9c1","auto",150,16,10,16
"2267c14fcd9b6d3046d7f26e2e38512e",NA,1150,40,18,21
"141ffcfef6d0a2d58df3da823345759a",NA,21300,47,39,39
"593e8661f754e81b3e4702169bbd876f","computers_accessories",50,16,32,21
"eb846c6fe118ca3671c01b125a71ac9e","toys",300,23,22,21
"3b86d8a89e176a23d27cde2ba35d0a96","auto",500,16,21,18
"342bf74b1d2134b1372aa4f70c4d9abd","telephony",650,19,3,11
"835f76958315673c8d66d55c764cbd95","sports_leisure",1100,60,15,15
"08902f857c3b9ce228264b11ee2bb07b","fashion_bags_accessories",325,18,19,12
"a156ecb6f316dc38021ad3a891cfea39","toys",2238,24,45,27
"e2d34e4b469e7e0e82a249aeae23cc8e","fashion_bags_accessories",3200,22,15,20
"fc47cd08c97cfb9edf747fa7b6145da9","home_appliances",1200,55,19,46
"1941e97b4c31156e99d27d4bef7a3f9f","telephony",150,17,8,14
"63b2437ce50018957ad9a4ac36123826","fashion_bags_accessories",200,16,2,20
"8cc3e91efe98e1c937e1893ebcf44a03","furniture_decor",600,60,7,14
"842bc315f82105c7b4022ef5fb3d342c","stationery",1575,31,31,34
"4ae5ec4cf973e446086bb44246297373","bed_bath_table",7550,60,12,40
"bf395dcd87f01bb7b57f3316eb96aa42","health_beauty",800,16,5,11
"8e498d0579251b59a44a3e0ac1ae4509","housewares",1650,16,30,12
"40bcadec22a838a3d0ff60003fadfb99","cool_stuff",900,28,20,20
"95d2beafbbadcb7a113b3f66fe9b3f64","computers_accessories",750,40,27,12
"ac7187bb3ab22f312e45f3df5f459fcf","office_furniture",11400,58,28,58
"05fa959d7a3e0da3d3c46057366882b9","luggage_accessories",16050,60,40,40
"3e2a143aa8e0626f15947d7a068a027d","fashion_male_clothing",800,40,6,35
"260c915ca735d5bfc929a0682e77f95d","bed_bath_table",900,16,10,16
"5b22e78a15c4ff33759f37ef208b2ec8","stationery",1100,38,33,30
"a433c5f401c432c8c593e5c539878877","toys",550,30,20,20
"536c2b3acac0d44e1241fcb4a6ea61dc","stationery",548,20,16,26
"04491489532087a5235adc6b06c106f5","sports_leisure",3190,46,13,30
"b5d0f28fa211db8c6d389cbb97f93592","books_general_interest",1200,21,4,14
"bd415db619708cdda75be5f0b8776f51","industry_commerce_and_business",10250,104,16,35
"b50c2f62af9e3a7c9031a6a89c35147f","auto",1350,32,28,28
"409ac4c95585fa4913cdadbb79afd108","toys",300,25,30,20
"cdbb6b47bd6dfa40b142139c34358c25","musical_instruments",13600,47,38,35
"7649a731d11d0fb991520a7751cb02ac","health_beauty",1372,23,16,18
"3b15c424d8f1dfd17cf390ed0088e0d5","computers_accessories",100,40,2,24
"e5898d6416095c5990a4dfa015bea0d6","toys",200,16,2,11
"c491623090fb7f1c2cd214fffea4d1b0","health_beauty",450,27,11,19
"dedcf0b3b2701bc98fdc1c451dedf6db","garden_tools",8350,36,46,36
"a17fdb18e9e7130865b8a227b4ad204c","auto",100,20,20,20
"7191fd9ba627723772b33584c761784c","fashion_bags_accessories",150,16,13,11
"ccd89bae14b93cd3f22a1326846e503a","housewares",10300,40,40,20
"53b65ce486d4872ff99f3e2b1d19f450","cool_stuff",80,19,11,11
"799b9c9e99e2480c737b20b8ef2306d8","toys",2050,20,31,30
"bbe4026aa4ec35659efa5df49c905280","furniture_decor",750,100,5,20
"e49def1f6bdcc49f5ba94887fb16aa38","computers",11850,50,50,25
"441361c15794cd7c432355b7e640131c","construction_tools_lights",1750,20,23,31
"26f42a14df29e35e5741c06e669581a2","cool_stuff",2200,45,15,35
"bf88d2442c2fb87853ad80b52006d5da","books_general_interest",800,16,8,24
"3d88964da7d93d434209a90107695cae","housewares",250,16,2,11
"0b48700a1c6471e9262ce14e419e2112","books_imported",800,30,2,21
"2ecb85ee0da59533577882f396fb0a94","computers_accessories",250,35,8,20
"a08ffed117a7e8f3bf40541ce1dbf128","sports_leisure",50,20,16,12
"9c7018e6537f7015d2464674d7b12be3","telephony",230,14,10,11
"40f023e1bbf2c3a623bf6efce4e0fa1c",NA,1450,30,5,30
"1236184d7666ba66836496a7ad7ed710","books_technical",500,22,22,12
"fe3d5691178ab60fa61794e1a938cbd8",NA,2465,34,20,20
"042c6ad98242465936de591119eb29fe","books_general_interest",250,27,9,18
"3016798678c513e45fab5447e4783898","bed_bath_table",800,30,3,24
"c143feddef721bff70c7da28f6ab2a9c","housewares",150,35,16,16
"2bab371d105faddf1ee7d1368eef28aa","health_beauty",1350,25,25,20
"80f603d0ad76bd87e6269488ed9f929e","musical_instruments",300,16,16,11
"d1f102be66932a2e7fa87a1554226963","housewares",375,32,43,34
"94c02c224cbd32f67e1a762d4b3ef57b","auto",17600,49,49,23
"2d124d8fbf60bb9c528808030cba58ee","sports_leisure",1452,54,24,34
"e8fd2260971e243db22181713d83369f","watches_gifts",200,20,8,20
"6ace9ce009e8415202c206e020efc3b1","pet_shop",144,18,12,16
"90786c98202227c728ff93173841f992","musical_instruments",400,20,7,20
"19780220ea93db4201372d11ce1e5551","furniture_decor",400,50,3,25
"058e5199ad566841fdc5db2c0ec2a8bb","fashion_bags_accessories",350,16,2,11
"c82c9244a823eb2c7896ebee00018f6e","fixed_telephony",150,16,4,11
"191f51aa726518dff16c89ff6e9935a5","cool_stuff",163,17,11,13
"422fe5845d9ea036b10b73ca94511010","housewares",9900,60,50,20
"d628d6d5cc59ee1e7e1ea96cdccbe6bb","cool_stuff",2050,42,25,15
"2395c41238d15e66d1a6dc6b160d7d1b","pet_shop",850,45,30,30
"b2636d99e783d3378123690d5474a510","kitchen_dining_laundry_garden_furniture",19300,41,76,41
"d1172ad8a9e8171bcad5e40a514f0ea2","bed_bath_table",350,25,9,19
"fbb84d6a98d0cebe64fd52ca4cc41953","cool_stuff",1400,45,30,20
"54af14cda397b86f68f6c2e708caa466","cool_stuff",500,71,2,13
"88d6895579f94cada22077ecd57335e3","furniture_decor",1500,28,9,28
"31ca06d3b8da83707cf0278156cb5064","bed_bath_table",1112,40,7,38
"f1fc701f8d7ee1d1ea48ce94ff8f7e99","pet_shop",30000,50,30,40
"617eba67acd19bed413e4d2781882489","home_appliances",550,70,13,12
"8e669b4c6b9ff0d04a74e3d848f282c9","computers_accessories",910,32,14,15
"a627538a137fa9cd5055e55f9eb1f6e0","auto",9000,65,42,40
"ea2dd31679df94d212d0dab083fb5dbb","health_beauty",300,19,11,23
"37f55234c9d9919da67cee3793fde816",NA,200,16,2,20
"9363e6c2d6bed4b483bb6baab14cb8d5","baby",600,20,30,30
"784468642469fcbc47259f14a1346c9a","books_general_interest",400,17,24,11
"c4a5df44535da3f6ad384ea56115b7fe","housewares",8550,25,65,25
"835db7c26526e52e36925b770898f4fa","furniture_decor",19575,38,44,38
"2dbbe1992d275f7bb00d13f3f6c34367","auto",20650,63,63,40
"bd86fa165afb9926ddcfa5ae5222b0e8","office_furniture",27300,61,71,43
"2e8ae6a4465182c74feda502c097f7fd","telephony",75,18,3,12
"7a15004055a3c22833eee5c2d55a4fa0","computers_accessories",1000,33,15,15
"9d6d61c3345801427e8aec020ae06297","fashion_bags_accessories",150,16,6,20
"3ab70d71bb2bd6820918bd7fdbfc0233","bed_bath_table",1323,37,10,31
"da8c6e3df77aa7994d0af357464d195d","stationery",1600,60,20,29
"cc60d7837b2db7091e2f5e179d0b0c93","books_technical",3680,29,5,21
"d9aa830cbffc7ac5440e2f1b6aee02c2","health_beauty",850,51,36,34
"5207e1527247e98f1f300020e707bc3f","housewares",3100,65,5,65
"b6c4232cb5a32e4328016833a99c5a5f","housewares",400,20,16,16
"e137da1365b4492ecfbe579fc9d80ecb","telephony",150,21,7,14
"15cd346e39e7585f9a9c2f5e82988e97","furniture_decor",400,69,11,11
"bce23e9155443c89529b2233a96a4f14","watches_gifts",200,16,18,16
"6b7722b958892129ab523cfc9db835f0","pet_shop",20550,69,28,56
"04da4581298f38a5243f7c68d2dc7045","health_beauty",230,19,7,13
"a861cb6550f3f09d4cc7cb99ce5b5f3e","furniture_decor",3450,41,15,25
"36e8ef6b66586a911090bdc9d2e3ea42","toys",6025,58,22,42
"65846023f6b19293492c8cddda7eb318","auto",2000,50,30,30
"7c151ac95c88daaea6e75ac40ca70c1e","health_beauty",150,20,10,15
"14ab87c54803c5a2fc317b9dc0324ae1","watches_gifts",225,16,16,14
"806cf0dde776093220f375626e9a425f","construction_tools_construction",1125,38,35,38
"6f7204c838f3e1396676b383aa319803","health_beauty",800,28,5,18
"5ba8754ffb12268d268902e9412694b4","stationery",700,22,7,15
"c87523162573c639c5e6865ef7cc0605","housewares",3650,61,11,38
"62fd9b0460b8c967a86cf7db38ca71e1","art",600,27,10,22
"524837e397abd4759158cb5bba93327d","home_appliances",30000,62,73,63
"d757032b5b0beb07486658f82a708d7d","perfumery",100,19,8,14
"db82c10d9a12252f8b8e9e18adb0f4a9","sports_leisure",1700,25,15,25
"052370540229dfac70a9ecc78591f007","computers_accessories",500,18,9,16
"28324c249ef690bb28f78871cfaef5c6","electronics",800,24,13,22
"d0c13e2aecce05563b334642d180921f","sports_leisure",2967,20,21,14
"fe695b37531c85f337b1b67f2cae7c45","garden_tools",1129,33,18,18
"85e8cb30827e2f2b575eb24f52d89d8e","sports_leisure",300,24,11,11
"f04f6d1e08ffb1bc8b993703d3c47b7b","pet_shop",9167,58,47,60
"0a3fcdd8f913333603a9050327a2057c","health_beauty",600,20,35,20
"9d6aa636a7bf28eb5f9af9a4e5e27881","bed_bath_table",17000,63,30,43
"104eafa8fdd8b7fcb3e7fd8c172c41b1","sports_leisure",300,20,30,30
"0925a7824390bddee270922354111ae4","furniture_decor",400,35,7,27
"1f148269b9e57e9d0f3945f0f658fca5","christmas_supplies",200,16,48,11
"685e6237ae3821475b10ab46ea6b45ea","housewares",300,16,17,12
"4054c6cee2f153aabb7a4bb532c66040","housewares",500,32,16,22
"f5212cd827a2672203b082a52e28d416","home_appliances",18550,58,25,43
"05a46d3fc44ef49d6d1d6aae49865f18","auto",350,25,25,25
"0e50a80817f042dc67e623700dbe37c2","furniture_decor",1650,35,15,35
"c75c45d0f28a8b22360339efceed4e32","watches_gifts",450,20,12,15
"286b402a264c6269a91463d351317a52","health_beauty",200,16,11,11
"7c5d1882aba01b88b3ecd733010ade4f","health_beauty",200,16,12,11
"f0a8b3e0eea82bb2032ec518976e11f9","auto",200,16,7,11
"22cd156b9f0a4e3ad0006d7998728428","fixed_telephony",100,18,2,11
"d20ab66714fc1bc5579ac98f60b29f1f","health_beauty",5250,56,17,40
"b006db38f95ca00145960df4c0784edf","telephony",90,19,3,11
"b139025bc623aa85db9a06fc6d6eb958","construction_tools_construction",7150,58,14,43
"1a058ca9725b69b0229647e1db917690","health_beauty",1383,30,27,28
"dc7f0d7df0360e4cf34b454bbf31ff5b","fashion_bags_accessories",100,16,5,14
"3d855fac4d9197be7447b0e2ad1c3c6c","furniture_decor",350,20,16,20
"ce96d4f848999566c55f12c464bf81eb","home_appliances",425,44,14,34
"2a7cecc3b29a7bd0ec0084e2f0a9edc0","fashion_bags_accessories",250,16,2,20
"e219617543ca2cea517a11a57a118237","toys",1200,38,44,16
"a59480dd3fc94b99388fcdca1d386795","watches_gifts",300,16,11,11
"110980d2aa7dd0b14625deb422040397","garden_tools",3211,36,53,22
"fec21072f4eca180019abb12246e3c50","health_beauty",500,22,11,16
"724de4ce416f93aa27be10e4116ef2c7","baby",400,29,7,16
"0d1fc4bca6ff79d7ce132e606cc11e6a","housewares",1300,30,30,30
"85811343676c9d4091482c582be867ba","furniture_decor",650,33,4,33
"e4d6effe86525ac699e847fdf2618cca","health_beauty",850,32,17,17
"5f819be153c01899cbc51db8e20e2d6b","cool_stuff",250,19,12,12
"7886cf87eefdfe5f256cda8394d1b4ef","furniture_decor",800,34,8,22
"a53ac013925a15605bf5fd731b1b3321","sports_leisure",1100,20,20,20
"06696f3507ee4b5fe74d9860636e3385","health_beauty",550,16,16,16
"8994743b555c7ec05e832044101f34ab","watches_gifts",850,17,13,15
"e146848143b462ea0f7494c8f2c193cf","toys",3000,47,36,25
"5dbda2e4835d5bf4c03cb49dc60a42cd","computers_accessories",517,39,11,13
"55da4d18e21fa9f37309f2d683ebb8e2","signaling_and_security",200,26,5,12
"1703bc9f548d426e4ca2bb81056f551a","toys",700,17,10,12
"9f41946f41fd4e6e1717addb65326c45","sports_leisure",3100,30,24,24
"b2156004d05f488c3022c1f513919ea7","garden_tools",1300,16,65,16
"0dedd6a6ae190db8daf9b22c5a0b7bbf","stationery",400,26,26,26
"a362023eed743edaa9cefc861fcc16c2","housewares",400,16,8,11
